Nº DO LOTE;ENTRADA DE SAL EM FINO;ESTOQUE DE SAL EM FINO AU;DATA DA ENTREGA;Nº DO PEDIDO;data;NOME DO CLIENTE ; PEDIDOS EM FINO ; SEDEX ;AMOSTRAS E TESTES; PAGAMENTO DE TEOR ; PEDIDOS EM SAL ;METAL EM SAL;;;;;;;;
1132;;740,5529996;31/07/2022;30297;;MIX METAIS; 50,00 ;;;; 73,50 ;1088,612909;;;;;;;;
1132;;730,5529996;01/08/2022;30298;;Art /Show; 10,00 ;;;; 14,70 ;1073,912909;;;;;;;;
1132;;720,5529996;01/08/2022;30299;;CORREA; 10,00 ;;;; 14,70 ;1059,212909;;;;;;;;
1132;;690,5529996;01/08/2022;30300;;Gemas do Mundo; 30,00 ;;;; 44,10 ;1015,112909;;;;;;;;
1132;;660,5529996;01/08/2022;30301;;Paulo brum; 30,00 ;;;; 44,10 ;971,0129093;;;;;;;;
1132;;592,5256996;01/08/2022;30302;;Fenix; 68,03 ;;;; 100,00 ;871,0127783;;;;;;;;
1132;;582,5256996;01/08/2022;30303;;Montana; 10,00 ;;;; 14,70 ;856,3127783;;;;;;;;
1132;;572,5256996;01/08/2022;30304;;Luiz joana; 10,00 ;;;; 14,70 ;841,6127783;;;;;;;;
1132;;527,5256996;01/08/2022;30305;;Felipe Bazarin; 45,00 ;;;; 66,15 ;775,4627783;;;;;;;;
1132;;517,5256996;01/08/2022;30306;;LOEFLER; 10,00 ;;;; 14,70 ;760,7627783;;;;;;;;
1132;;507,5256996;11/08/2022;30307;;Correa; 10,00 ;;;; 14,70 ;746,0627783;;;;;;;;
1132;;477,5256996;11/08/2022;30308;;Ativa; 30,00 ;;;; 44,10 ;701,9627783;;;;;;;;
1132;;427,5256996;11/08/2022;30309;;MIX METAIS; 50,00 ;;;; 73,50 ;628,4627783;;;;;;;;
1132;;417,5256996;11/08/2022;30310;;Jose Alexandre; 10,00 ;;;; 14,70 ;613,7627783;;;;;;;;
1132;;407,5256996;11/08/2022;30311;;4 Metalis; 10,00 ;;;; 14,70 ;599,0627783;;;;;;;;
1132;;397,5256996;11/08/2022;30312;;Correa; 10,00 ;;;; 14,70 ;584,3627783;;;;;;;;
1132;;347,5256996;11/08/2022;30313;;PUZZuolli; 50,00 ;;;; 73,50 ;510,8627783;;;;;;;;
1132;;317,5256996;11/08/2022;30314;;PAULO BRUM; 30,00 ;;;; 44,10 ;466,7627783;;;;;;;;
1132;;307,5256996;11/08/2022;30315;;CORREA; 10,00 ;;;; 14,70 ;452,0627783;;;;;;;;
1132;;239,4983996;11/08/2022;30316;;Fenix; 68,03 ;;;; 100,00 ;352,0626473;;;;;;;;
1132;;234,4983996;16/08/2022;30317;;amon; 5,00 ;;;; 7,35 ;344,7126473;;;;;;;;
1132;;134,4983996;16/08/2022;30318;;Cennabras; 100,00 ;;;; 147,00 ;197,7126473;;;;;;;;
1132;;120,4983996;16/08/2022;30319;;Felipe Bazarin; 14,00 ;;;; 20,58 ;177,1326473;;;;;;;;
1133;1032,721088;1121,219488;23/08/2022;30320;;ART METAL; 30,00 ;;; 2,00 ; 47,04 ;1648,192647;;;;;;;;
1133;;1116,219488;23/08/2022;30321;;Mauro Aguilar; 5,00 ;;;; 7,35 ;1640,842647;;;;;;;;
1133;;1106,219488;23/08/2022;30322;;MUNDIAL; 10,00 ;;;; 14,70 ;1626,142647;;;;;;;;
1133;;1099,819488;23/08/2022;30323;;ZAR FOLHEAÇÃO; 6,40 ;;;; 9,41 ;1616,734647;;;;;;;;
1133;;1089,819488;23/08/2022;30324;;CORREA; 10,00 ;;;; 14,70 ;1602,034647;;;;;;;;
1133;;849,683488;23/08/2022;30325;;Cennabras; 240,14 ;;;; 353,00 ;1249,034727;;;;;;;;
1133;;839,683488;23/08/2022;30326;;Loefler; 10,00 ;;;; 14,70 ;1234,334727;;;;;;;;
1133;;799,683488;23/08/2022;30327;;BRILHARTY; 40,00 ;;;; 58,80 ;1175,534727;;;;;;;;
1133;;759,683488;23/08/2022;30328;;BRILHARTY; 40,00 ;;;; 58,80 ;1116,734727;;;;;;;;
1133;;691,653488;23/08/2022;30329;;FENIX; 68,03 ;;;; 100,00 ;1016,730627;;;;;;;;
1133;;619,523488;23/08/2022;30330;;MIX; 72,13 ;;;; 106,03 ;910,6995273;;;;;;;;
1133;;609,523488;23/08/2022;30331;;4 METALIC; 10,00 ;;;; 14,70 ;895,9995273;;;;;;;;
1133;;579,523488;23/08/2022;30332;;GEMAS DO MUNDO; 30,00 ;;;; 44,10 ;851,8995273;;;;;;;;
1133;;569,523488;23/08/2022;30333;;CORREA; 10,00 ;;;; 14,70 ;837,1995273;;;;;;;;
1133;;554,523488;23/08/2022;30334;;MICHESTER; 15,00 ;;;; 22,05 ;815,1495273;;;;;;;;
1133;;544,523488;30/08/2022;30335;;4 METALIC; 10,00 ;;;; 14,70 ;800,4495273;;;;;;;;
1133;;534,523488;30/08/2022;30336;;MONTANA; 10,00 ;;;; 14,70 ;785,7495273;;;;;;;;
1133;;524,523488;30/08/2022;30337;;RESTAURAÇÃO TABAPUA; 10,00 ;;;; 14,70 ;771,0495273;;;;;;;;
1133;;490,509788;30/08/2022;30338;;FENIX; 34,01 ;;;; 50,00 ;721,0493883;;;;;;;;
1133;;480,509788;30/08/2022;30339;;CORREA; 10,00 ;;;; 14,70 ;706,3493883;;;;;;;;
1134;857,82;638,329788;30/08/2022;30340;;BRUNA; 700,00 ;;;; 1.029,00 ;938,3447883;;;;;;;;
1134;;608,329788;30/08/2022;30341;;Paulo Brum; 30,00 ;;;; 44,10 ;894,2447883;;;;;;;;
1134;;488,329788;30/08/2022;30342;;Contress; 120,00 ;;;; 176,40 ;717,8447883;;;;;;;;
1134;;478,329788;30/08/2022;30343;;Correa; 10,00 ;;;; 14,70 ;703,1447883;;;;;;;;
1134;;448,329788;30/08/2022;30344;;GEMAS DO MUNDO; 30,00 ;;;; 44,10 ;659,0447883;;;;;;;;
1134;;438,329788;01/09/2022;30345;;Loefler; 10,00 ;;;; 14,70 ;644,3447883;;;;;;;;
1134;;433,329788;01/09/2022;30346;;amon; 5,00 ;;;; 7,35 ;636,9947883;;;;;;;;
1134;;383,329788;05/09/2022;30347;;Ricardo Puzzuolli; 50,00 ;;;; 73,50 ;563,4947883;;;;;;;;
1134;;333,329788;05/09/2022;30348;;Mix metais; 50,00 ;;;; 73,50 ;489,9947883;;;;;;;;
1134;;265,306088;05/09/2022;30349;;Fenix; 68,02 ;;;; 99,99 ;389,9999493;;;;;;;;
1134;;235,306088;06/09/2022;30350;;Paulo Brum; 30,00 ;;;; 44,10 ;345,8999493;;;;;;;;
1134;;225,306088;06/09/2022;30351;;Mundial; 10,00 ;;;; 14,70 ;331,1999493;;;;;;;;
1134;;215,306088;08/09/2022;30352;;4 Metalic; 10,00 ;;;; 14,70 ;316,4999493;;;;;;;;
1134;;185,306088;08/09/2022;30353;;Art Metal; 30,00 ;;;; 44,10 ;272,3999493;;;;;;;;
1134;;175,306088;08/09/2022;30354;;Correa ; 10,00 ;;;; 14,70 ;257,6999493;;;;;;;;
1134;;107,282088;08/09/2022;30355;;Fenix; 68,02 ;;;; 100,00 ;157,7046693;;;;;;;;
1134;;97,28208799;13/09/2022;30356;;CORREA; 10,00 ;;;; 14,70 ;143,0046693;;;;;;;;
1134;;92,28208799;13/09/2022;30357;;Jeilson; 5,00 ;;;; 7,35 ;135,6546693;;;;;;;;
1134;;82,28208799;13/09/2022;30358;;MONTANA; 10,00 ;;;; 14,70 ;120,9546693;;;;;;;;
1134;;67,28208799;13/09/2022;30359;;karan; 15,00 ;;;; 22,05 ;98,90466934;;;;;;;;
1135;1077,006803;344,2888907;13/09/2022;30360;;Bruna; 800,00 ;;;; 1.176,00 ;506,1046693;;;;;;;;
1135;;334,2888907;15/09/2022;30361;;Correa; 10,00 ;;;; 14,70 ;491,4046693;;;;;;;;
1135;;300,2752907;15/09/2022;30362;;Fenix; 34,01 ;;;; 50,00 ;441,4046773;;;;;;;;
1135;;256,7752907;19/09/2022;30363;;FelipeBazarin; 43,50 ;;;; 63,95 ;377,4596773;;;;;;;;
1136;1283,926027;1200,571318;20/09/2022;30364;;Cennabras; 340,13 ;;;; 499,99 ;1764,839837;;;;;;;;
1136;;1170,571318;20/09/2022;30365;;PAULO BRUM; 30,00 ;;;; 44,10 ;1720,739837;;;;;;;;
1136;;1160,571318;20/09/2022;30366;;Correa; 10,00 ;;;; 14,70 ;1706,039837;;;;;;;;
1136;;1150,571318;20/09/2022;30367;;4metalic; 10,00 ;;;; 14,70 ;1691,339837;;;;;;;;
1136;;1140,571318;20/09/2022;30368;;Sport Brindfes; 10,00 ;;;; 14,70 ;1676,639837;;;;;;;;
1136;;1130,571318;20/09/2022;30369;;PW ACESSORIOS; 10,00 ;;;; 14,70 ;1661,939837;;;;;;;;
1136;;630,5713179;20/09/2022;30370;;bruna; 500,00 ;;;; 735,00 ;926,9398373;;;;;;;;
1136;;620,5713179;26/09/2022;30371;;Art Show; 10,00 ;;;; 14,70 ;912,2398373;;;;;;;;
1136;;552,5439179;26/09/2022;30372;;Fenix; 68,03 ;;;; 100,00 ;812,2395593;;;;;;;;
1136;;542,5439179;26/09/2022;30373;;Correa; 10,00 ;;;; 14,70 ;797,5395593;;;;;;;;
1136;;532,5439179;26/09/2022;30374;;Jose Alexandre; 10,00 ;;;; 14,70 ;782,8395593;;;;;;;;
1136;;482,5439179;26/09/2022;30375;;Brilharty; 50,00 ;;;; 73,50 ;709,3395593;;;;;;;;
1136;;432,5439179;26/09/2022;30376;;Puzzuolli; 50,00 ;;;; 73,50 ;635,8395593;;;;;;;;
1136;;402,5439179;26/09/2022;30377;;gemas do mundo; 30,00 ;;;; 44,10 ;591,7395593;;;;;;;;
1136;;392,5439179;26/09/2022;30378;;correa; 10,00 ;;;; 14,70 ;577,0395593;;;;;;;;
1136;;362,5439179;26/09/2022;30379;;art Metal; 30,00 ;;;; 44,10 ;532,9395593;;;;;;;;
1136;;322,5439179;26/09/2022;30380;;Paulo brum; 40,00 ;;;; 58,80 ;474,1395593;;;;;;;;
1136;;254,5165179;26/09/2022;30381;;FEnix; 68,03 ;;;; 100,00 ;374,1392813;;;;;;;;
1136;;244,5165179;29/09/2022;30382;;4 metalic; 10,00 ;;;; 14,70 ;359,4392813;;;;;;;;
1136;;229,5165179;29/09/2022;30383;;Michester; 15,00 ;;;; 22,05 ;337,3892813;;;;;;;;
1136;;224,5165179;29/09/2022;30384;;Tensordin; 5,00 ;;;; 7,35 ;330,0392813;;;;;;;;
1136;;214,5165179;29/09/2022;30385;;Correa; 10,00 ;;;; 14,70 ;315,3392813;;;;;;;;
1136;;204,5165179;29/09/2022;30386;;Loefler; 10,00 ;;;; 14,70 ;300,6392813;;;;;;;;
1136;;104,5165179;29/09/2022;30387;;PERFUR; 100,00 ;;;; 147,00 ;153,6392813;;;;;;;;
1136;;94,51651792;04/10/2022;30388;;CORREA; 10,00 ;;;; 14,70 ;138,9392813;;;;;;;;
1136;;84,51651792;04/10/2022;30389;;FOUR METALIC; 10,00 ;;;; 14,70 ;124,2392813;;;;;;;;
1136;;58,45651792;06/10/2022;30390;;BRILHARTY; 26,06 ;;;; 38,31 ;85,93108134;;;;;;;;
1136;;48,45651792;06/10/2022;30391;;CORREA; 10,00 ;;;; 14,70 ;71,23108134;;;;;;;;
1136;;18,45651792;06/10/2022;30392;;ART METAL; 30,00 ;;;; 44,10 ;27,13108134;;;;;;;;
1137;979,8911565;988,3476744;04/10/2022;30393;;IZA PEROBELI; 10,00 ;;;; 14,70 ;1452,871081;;;;;;;;
1137;;920,3203744;06/10/2022;30394;;FENIX; 68,03 ;;;; 100,00 ;1352,87095;;;;;;;;
1137;;880,3203744;10/10/2022;30395;;Paulo brum; 40,00 ;;;; 58,80 ;1294,07095;;;;;;;;
1137;;830,3203744;10/10/2022;30396;;Ricardo Puzzuolli; 50,00 ;;;; 73,50 ;1220,57095;;;;;;;;
1137;;825,3203744;10/10/2022;30397;;Felipe Bazarin; 5,00 ;;;; 7,35 ;1213,22095;;;;;;;;
1137;;819,3203744;11/10/2022;30398;;Amon; 6,00 ;;;; 8,82 ;1204,40095;;;;;;;;
1137;;809,3203744;11/10/2022;30399;;Correa; 10,00 ;;;; 14,70 ;1189,70095;;;;;;;;
1137;;799,3203744;11/10/2022;30400;;FOUR METALIC; 10,00 ;;;; 14,70 ;1175,00095;;;;;;;;
1137;;749,3203744;13/10/2022;30401;;MIX METAIS; 50,00 ;;;; 73,50 ;1101,50095;;;;;;;;
1137;;739,3203744;17/10/2022;30402;;Loefler; 10,00 ;;;; 14,70 ;1086,80095;;;;;;;;
1137;;729,3203744;17/10/2022;30403;;Correa; 10,00 ;;;; 14,70 ;1072,10095;;;;;;;;
1137;;719,3203744;17/10/2022;30404;;4 Metalic; 10,00 ;;;; 14,70 ;1057,40095;;;;;;;;
1137;;583,2663744;17/10/2022;30405;;Cennabras; 136,05 ;;;; 200,00 ;857,4015703;;;;;;;;
1137;;573,2663744;17/10/2022;30406;;Jose Alexandre; 10,00 ;;;; 14,70 ;842,7015703;;;;;;;;
1137;;563,2663744;17/10/2022;30407;;Solange Lopes; 10,00 ;;;; 14,70 ;828,0015703;;;;;;;;
1137;;523,2663744;20/10/2022;30408;;PAULO BRUM; 40,00 ;;;; 58,80 ;769,2015703;;;;;;;;
1137;;513,2663744;20/10/2022;30409;;Correa; 10,00 ;;;; 14,70 ;754,5015703;;;;;;;;
1138;932,3741497;1435,640524;20/10/2022;30410;;MUNDIAL; 10,00 ;;;; 14,70 ;2110,39157;;;;;;;;
1138;;1231,558891;24/10/2022;30411;;Cennabras; 204,08 ;;;; 300,00 ;1810,39157;;;;;;;;
1138;;231,5588914;24/10/2022;30412;;Bruna; 1.000,00 ;;;; 1.470,00 ;340,3915703;;;;;;;;
1138;;171,5588914;24/10/2022;30413;;contress; 60,00 ;;;; 88,20 ;252,1915703;;;;;;;;
1138;;121,5588914;24/10/2022;30414;;Puzzuoll1; 50,00 ;;;; 73,50 ;178,6915703;;;;;;;;
1138;;111,5588914;24/10/2022;30415;;Sport Brindes; 10,00 ;;;; 14,70 ;163,9915703;;;;;;;;
1138;;77,54529139;24/10/2022;30416;;Fenix; 34,01 ;;;; 50,00 ;113,9915783;;;;;;;;
1138;;47,54529139;24/10/2022;30417;;GEMAS DO MUNDO; 30,00 ;;;; 44,10 ;69,89157834;;;;;;;;
1138;;37,54529139;;30418;;CORREA; 10,00 ;;;; 14,70 ;55,19157834;;;;;;;;
1138;;27,54529139;;30419;;OFICINA DIACOMO; 10,00 ;;;; 14,70 ;40,49157834;;;;;;;;
1138;;17,54529139;;30420;;Luiz joana; 10,00 ;;;; 14,70 ;25,79157834;;;;;;;;
1138;;0,545291388;;30421;;MICHESTER; 15,00 ;;; 2,00 ; 24,99 ;0,80157834;;;;;;;;
1139;1372,789116;993,404407;30/10/2022;30422;;BRUNA; 379,93 ;;;; 558,50 ;1460,304478;;;;;;;;
1139;;925,377007;;30423;;FENIX; 68,03 ;;;; 100,00 ;1360,3042;;;;;;;;
1139;;885,377007;;30424;;Paulo Brum; 40,00 ;;;; 58,80 ;1301,5042;;;;;;;;
1139;;875,377007;;30425;;LOEFLER; 10,00 ;;;; 14,70 ;1286,8042;;;;;;;;
1139;;835,377007;01/11/2022;30426;;ATIVA; 40,00 ;;;; 58,80 ;1228,0042;;;;;;;;
1139;;825,377007;;30427;;CORREA; 10,00 ;;;; 14,70 ;1213,3042;;;;;;;;
1139;;815,377007;;30428;;FOUR METALIC; 10,00 ;;;; 14,70 ;1198,6042;;;;;;;;
1139;;813,377007;;30429;;RAFAEL BASSI; 2,00 ;;;; 2,94 ;1195,6642;;;;;;;;
1139;;803,377007;;30430;;CORREA; 10,00 ;;;; 14,70 ;1180,9642;;;;;;;;
1139;;783,377007;;30431;;EVAIR; 20,00 ;;;; 29,40 ;1151,5642;;;;;;;;
1139;;751,377007;;30432;;FELIPE BAZARIN; 32,00 ;;;; 47,04 ;1104,5242;;;;;;;;
1139;;741,377007;;30433;;MONTANA; 10,00 ;;;; 14,70 ;1089,8242;;;;;;;;
1139;;731,377007;;30434;;CORREA - EM ABERTO; 10,00 ;;;; 14,70 ;1075,1242;;;;;;;;
1139;;691,377007;;30435;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;1016,3242;;;;;;;;
1139;;681,377007;;30436;;FOUR METALIC; 10,00 ;;;; 14,70 ;1001,6242;;;;;;;;
1139;;671,377007;;30437;;Loefler; 10,00 ;;;; 14,70 ;986,9242003;;;;;;;;
1139;;641,377007;;30438;;Paulo Brum; 30,00 ;;;; 44,10 ;942,8242003;;;;;;;;
1139;;301,2409526;;30439;;CENNABRAS; 340,14 ;;;; 500,00 ;442,8242003;;;;;;;;
1139;;296,2409526;;30440;;4 METALIC; 5,00 ;;;; 7,35 ;435,4742003;;;;;;;;
1139;;228,2136526;;30441;;fenix; 68,03 ;;;; 100,00 ;335,4740693;;;;;;;;
1139;;218,2136526;;30442;;correa; 10,00 ;;;; 14,70 ;320,7740693;;;;;;;;
1139;;178,2136526;;30443;;Paulo Brum; 40,00 ;;;; 58,80 ;261,9740693;;;;;;;;
1139;;168,2136526;;30444;;Mundial; 10,00 ;;;; 14,70 ;247,2740693;;;;;;;;
1139;;153,2136526;;30445;;Four Metalic; 15,00 ;;;; 22,05 ;225,2240693;;;;;;;;
1139;;148,2136526;;30446;;usifan; 5,00 ;;;; 7,35 ;217,8740693;;;;;;;;
1139;;138,2136526;;30447;;Correa; 10,00 ;;;; 14,70 ;203,1740693;;;;;;;;
1139;;98,21365261;;30448;;Puzzuolli; 40,00 ;;;; 58,80 ;144,3740693;;;;;;;;
1139;;68,21365261;;30449;;gemas do mundo; 30,00 ;;;; 44,10 ;100,2740693;;;;;;;;
1139;;58,21365261;;30450;;Loefler; 10,00 ;;;; 14,70 ;85,57406934;;;;;;;;
1139;;48,21365261;;30451;;Correa; 10,00 ;;;; 14,70 ;70,87406934;;;;;;;;
1140;1106,190476;1104,404129;25/11/2022;30452;;MIX METAIS; 50,00 ;;;; 73,50 ;1623,474069;;;;;;;;
1140;;1099,404129;;30453;;CORMAGEM DIAS; 5,00 ;;;; 7,35 ;1616,124069;;;;;;;;
1140;;999,4041288;;30454;;OFICINA ORIENTAL; 100,00 ;;;; 147,00 ;1469,124069;;;;;;;;
1140;;962,5641288;;30455;;OFICINA ORIENTAL; 36,84 ;;;; 54,15 ;1414,969269;;;;;;;;
1140;;947,5641288;;30456;;KARAN; 15,00 ;;;; 22,05 ;1392,919269;;;;;;;;
1140;;937,5641288;;30457;;CORREA; 10,00 ;;;; 14,70 ;1378,219269;;;;;;;;
1140;;897,5641288;;30458;;Paulo brum; 40,00 ;;;; 58,80 ;1319,419269;;;;;;;;
1140;;887,5641288;;30459;;Metais Pelegrino; 10,00 ;;;; 14,70 ;1304,719269;;;;;;;;
1140;;547,4280744;;30460;;Cennabras; 340,14 ;;;; 500,00 ;804,7192693;;;;;;;;
1140;;537,4280744;;30461;;FOUR METALIC; 10,00 ;;;; 14,70 ;790,0192693;;;;;;;;
1140;;532,4280744;;30462;;Amon; 5,00 ;;;; 7,35 ;782,6692693;;;;;;;;
1140;;464,4007744;;30463;;Fenix; 68,03 ;;;; 100,00 ;682,6691383;;;;;;;;
1140;;454,4007744;;30464;;Correa; 10,00 ;;;; 14,70 ;667,9691383;;;;;;;;
1140;;444,4007744;30/11/2022;30465;;Mauro Aguilar; 10,00 ;;;; 14,70 ;653,2691383;;;;;;;;
1140;;409,4007744;05/12/2022;30466;;Brilharty; 35,00 ;;;; 51,45 ;601,8191383;;;;;;;;
1140;;406,2707744;;30467;;OFICINA DIACOMO; 3,13 ;;;; 4,60 ;597,2180383;;;;;;;;
1140;;396,2707744;;30468;;Jose Alexandre; 10,00 ;;;; 14,70 ;582,5180383;;;;;;;;
1140;;356,2707744;;30469;;Paulo brum; 40,00 ;;;; 58,80 ;523,7180383;;;;;;;;
1140;;346,2707744;;30470;;Correa; 10,00 ;;;; 14,70 ;509,0180383;;;;;;;;
1140;;336,2707744;;30471;;4 metalic; 10,00 ;;;; 14,70 ;494,3180383;;;;;;;;
1140;;306,2707744;;30472;;suprema; 30,00 ;;;; 44,10 ;450,2180383;;;;;;;;
1140;;276,2707744;;30473;;GEMAS DO MUNDO; 30,00 ;;;; 44,10 ;406,1180383;;;;;;;;
1140;;266,2707744;;30474;;correa; 10,00 ;;;; 14,70 ;391,4180383;;;;;;;;
1140;;256,2707744;;30475;;astridoro; 10,00 ;;;; 14,70 ;376,7180383;;;;;;;;
1140;;216,2707744;;30476;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;317,9180383;;;;;;;;
1140;;206,2707744;;30477;;Mundial; 10,00 ;;;; 14,70 ;303,2180383;;;;;;;;
1140;;201,2707744;;30478;;Felipe Barizan; 5,00 ;;;; 7,35 ;295,8680383;;;;;;;;
1140;;146,8497744;;30479;;Cennabras; 54,42 ;;;; 80,00 ;215,8691683;;;;;;;;
1140;;136,8497744;;30480;;4 Metalic; 10,00 ;;;; 14,70 ;201,1691683;;;;;;;;
1140;;126,8497744;;30481;;Correa; 10,00 ;;;; 14,70 ;186,4691683;;;;;;;;
1140;;116,8497744;;30482;;Art Show; 10,00 ;;;; 14,70 ;171,7691683;;;;;;;;
1141;1084,35;201,1997744;12/12/2022;30483;;Bruna; 1.000,00 ;;;; 1.470,00 ;295,7636683;;;;;;;;
1141;;151,1997744;;30484;;Paulo brum; 50,00 ;;;; 73,50 ;222,2636683;;;;;;;;
1141;;83,17607438;;30485;;FENIX; 68,02 ;;;; 99,99 ;122,2688293;;;;;;;;
1141;;80,17607438;;30486;;Tuca; 3,00 ;;;; 4,41 ;117,8588293;;;;;;;;
1141;;70,17607438;;30487;;4 Metalic; 10,00 ;;;; 14,70 ;103,1588293;;;;;;;;
1141;;50,17607438;;30488;;Brilharty; 20,00 ;;;; 29,40 ;73,75882934;;;;;;;;
1142;1066,557823;1086,733897;20/12/2022;30489;;Paulo brum; 30,00 ;;;; 44,10 ;1597,498829;;;;;;;;
1142;;1045,733897;;30490;;Ricardo Puzzuolli; 40,00 ;;; 1,00 ; 60,27 ;1537,228829;;;;;;;;
1142;;1035,733897;;30491;;brilharty; 10,00 ;;;; 14,70 ;1522,528829;;;;;;;;
1142;;886,0738974;;30492;;Cennabras; 149,66 ;;;; 220,00 ;1302,528629;;;;;;;;
1142;;876,0738974;;30493;;4 metalic; 10,00 ;;;; 14,70 ;1287,828629;;;;;;;;
1142;;871,0738974;22/12/2022;30494;;Felipe Bazarin; 5,00 ;;;; 7,35 ;1280,478629;;;;;;;;
1142;;841,0738974;;30495;;PAULO BRUM; 30,00 ;;;; 44,10 ;1236,378629;;;;;;;;
1142;;796,0738974;;30496;;Felipe Bazarin; 45,00 ;;;; 66,15 ;1170,228629;;;;;;;;
1142;;766,0738974;;30497;;GEMAS DO MUNDO; 30,00 ;;;; 44,10 ;1126,128629;;;;;;;;
1142;;726,0738974;;30498;;puzzuolli; 40,00 ;;;; 58,80 ;1067,328629;;;;;;;;
1142;;716,0738974;;30499;;IZA PEROBELI; 10,00 ;;;; 14,70 ;1052,628629;;;;;;;;
1142;;716,0738974;;30500;;ROMARIO; -   ;;;; -   ;1052,628629;;;;;;;;
1142;;656,0738974;;30501;;contress; 60,00 ;;;; 88,20 ;964,4286292;;;;;;;;
1142;;315,937843;;30502;;Cennabras; 340,14 ;;;; 500,00 ;464,4286292;;;;;;;;
1142;;247,910443;;30503;;Fenix; 68,03 ;;;; 100,00 ;364,4283512;;;;;;;;
1142;;237,910443;;30504;;Loefler; 10,00 ;;;; 14,70 ;349,7283512;;;;;;;;
1142;;197,910443;;30505;;PAULO BRUM; 40,00 ;;;; 58,80 ;290,9283512;;;;;;;;
1142;;187,910443;;30506;;FOUR METALIC; 10,00 ;;;; 14,70 ;276,2283512;;;;;;;;
1142;;147,910443;;30507;;Puzzuolli; 40,00 ;;;; 58,80 ;217,4283512;;;;;;;;
1142;;107,910443;;30508;;PAULO BRUM; 40,00 ;;;; 58,80 ;158,6283512;;;;;;;;
1142;;97,91044298;;30509;;CORREA; 10,00 ;;;; 14,70 ;143,9283512;;;;;;;;
1142;;82,91044298;;30510;;MICHESTER; 15,00 ;;;; 22,05 ;121,8783512;;;;;;;;
1142;;72,91044298;26/01/2023;30511;;correa; 10,00 ;;;; 14,70 ;107,1783512;;;;;;;;
1142;;62,91044298;26/01/2023;30512;;Luiz joana; 10,00 ;;;; 14,70 ;92,47835118;;;;;;;;
1143;864,0136054;637,2440484;30/01/2023;30513;;CENNABRAS; 287,68 ;;; 2,00 ; 425,83 ;936,7487512;;;;;;;;
1143;;569,2167484;;30514;;Fenix; 68,03 ;;;; 100,00 ;836,7486202;;;;;;;;
1143;;529,2167484;;30515;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;777,9486202;;;;;;;;
1143;;519,2167484;;30516;;Alberto Andrade Silva; 10,00 ;;;; 14,70 ;763,2486202;;;;;;;;
1143;;509,2167484;;30517;;Mundial Fivelas; 10,00 ;;;; 14,70 ;748,5486202;;;;;;;;
1143;;459,2167484;;30518;;MIX METAIS; 50,00 ;;;; 73,50 ;675,0486202;;;;;;;;
1143;;426,9667484;;30519;;MIX METAIS; 32,25 ;;;; 47,41 ;627,6411202;;;;;;;;
1143;;396,9667484;01/02/2023;30520;;Paulo Brum; 30,00 ;;;; 44,10 ;583,5411202;;;;;;;;
1143;;386,9667484;;30521;;Jose Alexandre; 10,00 ;;;; 14,70 ;568,8411202;;;;;;;;
1143;;376,9667484;;30522;;Correa; 10,00 ;;;; 14,70 ;554,1411202;;;;;;;;
1143;;366,9667484;;30523;;Loefler; 10,00 ;;;; 14,70 ;539,4411202;;;;;;;;
1143;;321,9667484;;30524;;FELIPE BAZARIN; 45,00 ;;;; 66,15 ;473,2911202;;;;;;;;
1143;;291,9667484;;30525;;gemas do mundo; 30,00 ;;;; 44,10 ;429,1911202;;;;;;;;
1143;;251,9667484;;30526;;Paulo Brum; 40,00 ;;;; 58,80 ;370,3911202;;;;;;;;
1143;;241,9667484;;30527;;Correa; 10,00 ;;;; 14,70 ;355,6911202;;;;;;;;
1143;;241,9667484;;30528;;Loefler CANCELADO DUPLICIDADE; -   ;;;; -   ;355,6911202;;;;;;;;
1143;;231,9667484;;30529;;CORREA; 10,00 ;;;; 14,70 ;340,9911202;;;;;;;;
1143;;163,9394484;;30530;;FENIX; 68,03 ;;;; 100,00 ;240,9909892;;;;;;;;
1143;;123,9394484;;30531;;PUZZUOLLI; 40,00 ;;;; 58,80 ;182,1909892;;;;;;;;
1143;;113,9394484;;30532;;4 METALIC; 10,00 ;;;; 14,70 ;167,4909892;;;;;;;;
1143;;93,93944842;;30533;;BRIlharty; 20,00 ;;;; 29,40 ;138,0909892;;;;;;;;
1143;;83,93944842;;30534;;felipe bazarin; 10,00 ;;;; 14,70 ;123,3909892;;;;;;;;
1143;;73,93944842;;30535;;correa; 10,00 ;;;; 14,70 ;108,6909892;;;;;;;;
1143;;43,93944842;;30536;;gemas do mundo; 30,00 ;;;; 44,10 ;64,59098918;;;;;;;;
1143;;33,93944842;;30537;;Four Metalic; 10,00 ;;;; 14,70 ;49,89098918;;;;;;;;
1143;;23,93944842;;30538;;Mundial; 10,00 ;;;; 14,70 ;35,19098918;;;;;;;;
1144;928,5714286;871,510877;17/02/2023;30539;;Contress; 80,00 ;;; 1,00 ; 119,07 ;1281,120989;;;;;;;;
1144;;837,497277;;30540;;Fenix; 34,01 ;;;; 50,00 ;1231,120997;;;;;;;;
1144;;701,443277;;30541;;Cennabrass; 136,05 ;;;; 200,00 ;1031,121617;;;;;;;;
